paper_id,DOI,title,year,team_size,nc_team_size,external_team_size,topics,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
10.3389/ffgc.2022.933020,10.3389/ffgc.2022.933020,Crediting temporary forest carbon: Retrospective and empirical perspectives on accounting options,2022,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/ffgc.2023.1148221,10.3389/ffgc.2023.1148221,Assessing the financial viability of growing industrial hemp with loblolly pine plantations in the southeastern United States,2023,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/ffunb.2024.1401427,10.3389/ffunb.2024.1401427,Fungal biomass and ectomycorrhizal community assessment of phosphorus responsive <i>Pinus taeda</i> plantations,2024,8,5,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fgene.2020.00457,10.3389/fgene.2020.00457,Gene Regulatory Network Inference: Connecting Plant Biology and Mathematical Modeling,2020,5,4,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fgene.2020.00910,10.3389/fgene.2020.00910,The Effector Repertoire of the Hop Downy Mildew Pathogen Pseudoperonospora humuli,2020,6,3,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fgene.2020.592769,10.3389/fgene.2020.592769,Utility of Climatic Information via Combining Ability Models to Improve Genomic Prediction for Yield Within the Genomes to Fields Maize Project,2021,33,1,32,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fgene.2021.805771,10.3389/fgene.2021.805771,RNA-Seq and Gene Regulatory Network Analyses Uncover Candidate Genes in the Early Defense to Two Hemibiotrophic Colletorichum spp. in Strawberry,2022,9,7,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fgene.2022.964684,10.3389/fgene.2022.964684,Utilizing genomics and historical data to optimize gene pools for new breeding programs: A case study in winter wheat,2022,13,3,10,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fimmu.2023.1302006,10.3389/fimmu.2023.1302006,Myeloid cell MHC I expression drives CD8<SUP>+</SUP> T cell activation in nonalcoholic steatohepatitis,2024,11,10,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/finsc.2024.1509942,10.3389/finsc.2024.1509942,Bayesian Optimization of insect trap distribution for pest monitoring efficiency in agroecosystems,2025,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmars.2021.730934,10.3389/fmars.2021.730934,"Cyclical Patterns and a Regime Shift in the Character of Phytoplankton Blooms in a Restricted Sub-Tropical Lagoon, Indian River Lagoon, Florida, United States",2021,8,1,7,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2016.00657,10.3389/fmicb.2016.00657,Phylogenetic Analysis of the Bifidobacterium Genus Using Glycolysis Enzyme Sequences,2016,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2016.01747,10.3389/fmicb.2016.01747,Genotyping by PCR and High-Throughput Sequencing of Commercial Probiotic Products Reveals Composition Biases,2016,5,1,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2017.00553,10.3389/fmicb.2017.00553,Deletion of Lipoteichoic Acid Synthase Impacts Expression of Genes Encoding Cell Surface Proteins in Lactobacillus acidophilus,2017,7,7,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2017.01185,10.3389/fmicb.2017.01185,The S-layer Associated Serine Protease Homolog PrtX Impacts Cell Surface-Mediated Microbe-Host Interactions of Lactobacillus acidophilus NCFM,2017,6,5,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2017.01404,10.3389/fmicb.2017.01404,Escherichia coli O157:H7 Acid Sensitivity Correlates with Flocculation Phenotype during Nutrient Limitation,2017,7,3,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2017.01851,10.3389/fmicb.2017.01851,Characterization and Exploitation of CRISPR Loci in Bifidobacterium longum,2017,4,4,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2017.02174,10.3389/fmicb.2017.02174,Investigating the Effect of Growth Phase on the Surface-Layer Associated Proteome of Lactobacillus acidophilus Using Quantitative Proteomics,2017,4,4,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2018.01834,10.3389/fmicb.2018.01834,Conserved Genome Organization and Core Transcriptome of the Lactobacillus acidophilus Complex,2018,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2018.02264,10.3389/fmicb.2018.02264,Engineering Components of the Lactobacillus S-Layer for Biotherapeutic Applications,2018,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2019.03146,10.3389/fmicb.2019.03146,Comparative Analysis of Lactobacillus gasseri and Lactobacillus crispatus Isolated From Human Urogenital and Gastrointestinal Tracts,2020,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2020.00345,10.3389/fmicb.2020.00345,Deletion of S-Layer Associated Ig-Like Domain Protein Disrupts the Lactobacillus acidophilus Cell Surface,2020,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2020.559728,10.3389/fmicb.2020.559728,Dynamic Changes in the Microbiome of Rice During Shoot and Root Growth Derived From Seeds,2020,5,4,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2020.573755,10.3389/fmicb.2020.573755,Comparative Genome Analyses of 18 Verticillium dahliae Tomato Isolates Reveals Phylogenetic and Race Specific Signatures,2020,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2021.611881,10.3389/fmicb.2021.611881,"The Good, the Bad, and the Ugly: Mycotoxin Production During Postharvest Decay and Their Influence on Tritrophic Host–Pathogen–Microbe Interactions",2021,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2021.660134,10.3389/fmicb.2021.660134,Leveraging Pseudomonas Stress Response Mechanisms for Industrial Applications,2021,3,1,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2021.758749,10.3389/fmicb.2021.758749,Comparative Genomic Analyses and CRISPR-Cas Characterization of Cutibacterium acnes Provide Insights Into Genetic Diversity and Typing Applications,2021,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2022.863228,10.3389/fmicb.2022.863228,"Metabolomic Analysis of Lactobacillus acidophilus, L. gasseri, L. crispatus, and Lacticaseibacillus rhamnosus Strains in the Presence of Pomegranate Extract",2022,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fmicb.2022.867278,10.3389/fmicb.2022.867278,Clustered Regularly Interspaced Short Palindromic Repeats Genotyping of Multidrug-Resistant Salmonella Heidelberg Strains Isolated From the Poultry Production Chain Across Brazil,2022,8,5,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fnut.2024.1492380,10.3389/fnut.2024.1492380,The biochemical effects of carotenoids in orange carrots on the colonic proteome in a mouse model of diet-induced obesity,2024,7,6,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2016.00026,10.3389/fpls.2016.00026,Enhancing Heat Tolerance of the Little Dogwood Cornus canadensis L. f. with Introduction of a Superoxide Reductase Gene from the Hyperthermophilic Archaeon Pyrococcus furiosus,2016,6,5,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2017.00900,10.3389/fpls.2017.00900,Morphological Plant Modeling: Unleashing Geometric and Topological Potential within the Plant Sciences,2017,37,1,36,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2017.01011,10.3389/fpls.2017.01011,Segregation of Hydroxycinnamic Acid Esters Mediating Sweetpotato Weevil Resistance in Storage Roots of Sweetpotato,2017,8,1,7,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2018.01166,10.3389/fpls.2018.01166,Genetic Diversity and Population Structure of the USDA Sweetpotato (Ipomoea batatas) Germplasm Collections Using GBSpoly,2018,6,2,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2018.01585,10.3389/fpls.2018.01585,Neural Net Classification Combined With Movement Analysis to Evaluate Setaria viridis as a Model System for Time of Day of Anther Appearance,2018,8,4,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2018.01693,10.3389/fpls.2018.01693,Quantitative Genetics and Genomics Converge to Accelerate Forest Tree Breeding,2018,9,2,7,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2018.01942,10.3389/fpls.2018.01942,Enzyme-Enzyme Interactions in Monolignol Biosynthesis,2019,5,3,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2019.00098,10.3389/fpls.2019.00098,Hemerythrin E3 Ubiquitin Ligases as Negative Regulators of Iron Homeostasis in Plants,2019,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2019.00775,10.3389/fpls.2019.00775,Systems and Synthetic Biology of Forest Trees: A Bioengineering Paradigm for Woody Biomass Feedstocks,2019,5,1,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2019.01487,10.3389/fpls.2019.01487,"Automated Imaging, Tracking, and Analytics Pipeline for Differentiating Environmental Effects on Root Meristematic Cell Division",2019,8,2,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2020.00082,10.3389/fpls.2020.00082,Pod Dehiscence in Hairy Vetch (Vicia villosa Roth),2020,12,1,11,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2020.00155,10.3389/fpls.2020.00155,Role of Effector-Sensitivity Gene Interactions and Durability of Quantitative Resistance to Septoria Nodorum Blotch in Eastern US Wheat,2020,4,3,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2020.00914,10.3389/fpls.2020.00914,Regulation of Lignin Biosynthesis by Post-translational Protein Modifications,2020,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2020.606395,10.3389/fpls.2020.606395,"Meloidogyne enterolobii, a Major Threat to Tomato Production: Current Status and Future Prospects for Its Management",2020,4,4,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.615853,10.3389/fpls.2021.615853,"Impact of Different Daily Light Integrals and Carbon Dioxide Concentrations on the Growth, Morphology, and Production Efficiency of Tomato Seedlings",2021,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.638969,10.3389/fpls.2021.638969,Genomic Breeding for Diameter Growth and Tolerance to Leptocybe Gall Wasp and Botryosphaeria/Teratosphaeria Fungal Disease Complex in Eucalyptus grandis,2021,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.715314,10.3389/fpls.2021.715314,Predicting Fusarium Head Blight Resistance for Advanced Trials in a Soft Red Winter Wheat Breeding Program With Genomic Selection,2021,6,3,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.727932,10.3389/fpls.2021.727932,Enzyme Complexes of Ptr4CL and PtrHCT Modulate Co-enzyme A Ligation of Hydroxycinnamic Acids for Monolignol Biosynthesis in Populus trichocarpa,2021,16,14,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.749014,10.3389/fpls.2021.749014,Soybean Cyst Nematodes Influence Aboveground Plant Volatile Signals Prior to Symptom Development,2021,7,5,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2021.810113,10.3389/fpls.2021.810113,"Hyperspectral Imaging With Machine Learning to Differentiate Cultivars, Growth Stages, Flowers, and Leaves of Industrial Hemp (Cannabis sativa L.)",2022,5,5,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.1006225,10.3389/fpls.2022.1006225,"Host plant resistance, foliar insecticide application and natural enemies play a role in the management of Melanaphis sorghi (Hemiptera: Aphididae) in grain sorghum",2022,9,2,7,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.1022555,10.3389/fpls.2022.1022555,"Genetic diversity, population structure, and selection of breeder germplasm subsets from the USDA sweetpotato (Ipomoea batatas) collection",2023,6,2,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.1073542,10.3389/fpls.2022.1073542,Initiation of genomics-assisted breeding in Virginia-type peanuts through the generation of a de novo reference genome and informative markers,2023,10,5,5,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.837038,10.3389/fpls.2022.837038,Leveraging National Germplasm Collections to Determine Significantly Associated Categorical Traits in Crops: Upland and Pima Cotton as a Case Study,2022,9,3,6,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.883421,10.3389/fpls.2022.883421,Enhancing HR Frequency for Precise Genome Editing in Plants,2022,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.956936,10.3389/fpls.2022.956936,"Combining ability and heritability analysis of sweetpotato weevil resistance, root yield, and dry matter content in sweetpotato",2022,19,3,16,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.3389/fpls.2022.959641,10.3389/fpls.2022.959641,Host induced gene silencing of Magnaporthe oryzae by targeting pathogenicity and development genes to control rice blast disease,2022,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
